Id;CreationDate;PostId;Score;Text;UserId
1905680;2010-01-01 14:07:23.637;1988671;1;It's not clear to me how the deletion goes: you have an action in the URL to add an item, do you have one to remove it? I think you should post some code.;148968
1905681;2010-01-01 14:07:47.693;1988666;0;OFF: It is very dangerous to let the Web page pass an SQL query. Your SQL server could be attacked directly this way! I hope it is not production code...;204737
1905682;2010-01-01 14:08:26.643;1988679;1;You should use a GUID.;34397
1905683;2010-01-01 14:08:30.777;1988493;0;Download SysInternals' AutoRuns utility and disable all non-MSFT shell extension handlers.;17034
1905684;2010-01-01 14:09:02.460;1988607;4;It's called a compiler error.;34397
1905685;2010-01-01 14:09:13.957;1988666;0;No it is not a production code. As I wrote, I am going to work on it.;194328
1905686;2010-01-01 14:09:23.380;1988572;0;this is a dupe...;23528
1905687;2010-01-01 14:09:30.293;1988607;0;"Well, I think this is simply called ""overloading on the return type"", which is not allowed by the C# spec but is allowed by the CLR spec.";46642
1905688;2010-01-01 14:09:53.457;1988665;1;collision-free is unlikely;8206
1905689;2010-01-01 14:10:06.483;1988648;0;Updated answer re update! :-);18936
1905690;2010-01-01 14:10:28.963;1988422;0;"Thanks! export ANT_OPTS=""-Xms1024M -Xmx1024M"" finally worked.";211359
1905691;2010-01-01 14:10:51.307;1988679;10;SLaks - how can you say that without knowing his requirements? And since when is a GUID 32 bits?;NULL
1905692;2010-01-01 14:11:03.193;1988683;1;Firebug is the best to figure this out, indeed. :);204737
1905694;2010-01-01 14:11:17.327;1484387;0;@RBarryYoung, seeing as the OP is using a SqlDataSource, solutions to his problem that don't involve surplus code are very ASP.NET specific.;8741
1905695;2010-01-01 14:11:27.373;1988594;2;Overall I agree with you, but it is true that C++ does have some well tuned containers and algorithms. You have more opportunity of making the best choice. That said, if that's Unknown's motivation in this then I really think the move to Python is a mistake.;32136
1905696;2010-01-01 14:13:04.467;1988671;0;+ 1 You have to put some code;214889
1905697;2010-01-01 14:13:23.127;1988683;0;"Also try to install the ""Web Developer"" toolbar into Firefox, that is also very handy.";204737
1905698;2010-01-01 14:13:54.887;1988623;0;Can we ask what the use case is here? Seems like an odd request.;1902010
1905699;2010-01-01 14:13:54.977;1986914;1;Compiling Qt4 from git under MSVC 2009 it takes me 3 hours. With MinGW between 5 and 6. I don't think mingw/gcc is slower on windows: I KNOW IT, I HAVE MEASURED IT.;78712
1905701;2010-01-01 14:14:41.543;1988683;0;"Do I need to check the ""Console"" tab in FireBug? There it is showing the DropDown code with the same options for all the DropDowns.";194328
1905703;2010-01-01 14:15:07.740;304684;0;I really don't think C# got its dynamic features from VB...;46642
1905704;2010-01-01 14:15:19.003;1982432;1;There's a connection between what I wrote and topics such as Explain Plan, Indexing, and Data Normalization.  I'd love to discuss that connection in greater depth in some sort of discussion forum.  SO is not such a forum.;19937
1905705;2010-01-01 14:15:28.237;1988679;0;To be honest,what is the difference between the two of them?;93040
1905706;2010-01-01 14:15:32.557;1988015;0;"I suggest : Try to start the app from Windbg And look the stacktrace;";201794
1905707;2010-01-01 14:15:41.373;1988692;0;Do you need a JavaScript framework like Qooxdoo or YUI or a CSS framework?;204737
1905708;2010-01-01 14:15:57.880;1988665;0;"@Eli Bendersky: Indeed. I've modified the question to imply ""as collision-free as possible"".";44389
1905710;2010-01-01 14:16:05.503;1988679;0;Provide more information. The length of the ID a 32-bit integer - does this mean a 4-billion-digit ID? Unlikely.;8206
1905711;2010-01-01 14:17:45.923;1988458;0;Ok it works. Will try it for the other inlines also and post the result in my question!;237690
1905712;2010-01-01 14:18:11.833;1988679;0;sorry,if i wrote incorrectly,it should be a 32 bit number. did you interpret 32 * 32 bit?;93040
1905713;2010-01-01 14:18:22.707;1984987;0;i know core java.;365034
1905714;2010-01-01 14:18:53.720;1988683;0;In the Console tab, you should see every AJAX request that the page makes.  It will show you the query string and the server's response.;34397
1905715;2010-01-01 14:19:31.490;1987907;2;"This is one of the problems that Scala's ""traits"" were designed to solve (http://javaforyou.wordpress.com/2009/07/11/traits-in-scala-deep-dive/). Sadly, the Scala tools are still rubbish....";21234
1905717;2010-01-01 14:20:06.247;1988707;0;Post the exact error you get;148968
1905718;2010-01-01 14:20:48.507;1988648;0;"@bobince - Thanks! This looks like the right diagnosis for the problem (gonna dig into it a little further), only thing is, I don't get where am I making an ""implicit"" import. I am explictly spelling out, as best as I can, the path of the module. So I understand the problem, but not how to solve it, in this case (can't go any more explicit in my imports:)";154510
1905722;2010-01-01 14:21:39.503;1987068;0;Or, right-click on the Frameworks group and choose “Add Existing Framework”, then pick Core Graphics out of the list.;30461
1905723;2010-01-01 14:22:14.557;1987089;0;Thanks for the help.  This is definitly easer t use and read.;159370
1905724;2010-01-01 14:22:53.180;1988707;0;Do you get an error if you directly call emil_form.php?uname=uname...?;46425
1905725;2010-01-01 14:23:19.827;1985471;0;I figured out the answer to method overloading by intermediate classes. The prototype of the object class will have the reference to the last overloaded definition. So in short, it will work.;228259
1905726;2010-01-01 14:24:51.090;1988623;0;I'd like to set a key into the memory that I will use to encrypt data. I don't want this key to exist in the filesystem or in the database.;283055
1905727;2010-01-01 14:24:53.957;1975377;1;Which database?;2548
1905728;2010-01-01 14:25:08.217;1988679;4;@Ajay: as for the differene - if that's in your application then a simple counter will do the job. If that's on the machine then you want it unique even between different processes running the same program, and this is more difficult.;8206
1905729;2010-01-01 14:25:32.520;1988715;0;I am already using SetParent, but I have now discovered that the HWND provided by windows to the screensaver is a child of the settings dialog, so by calling GetParent on the HWND, I get a HWND that represents the dialog.;241930
1905730;2010-01-01 14:25:43.007;1988690;0;No one will have any idea what kind of formatting you want. Can you do a quick mock-up with an image editing tool?;19410
1905731;2010-01-01 14:26:15.893;1988702;0;Interesting suggestion. Not sure how much of a problem it might turn out to be, but these trees could potentially be quite deep and don't really have a maximal number of nodes (could be 10, 100, 1000, or even a bit larger).;44389
1905732;2010-01-01 14:26:38.447;1988715;0;So, does it work?;34397
1905734;2010-01-01 14:27:57.307;1982281;0;Mel: If multiple objects need to know that the animation finished, they should listen for an NSNotification that your animation object posts. Notifying multiple objects that something has happened is the purpose of NSNotification and NSNotificationCenter.;30461
1905735;2010-01-01 14:28:03.373;1988632;0;Why do you have to launch the Test Cases through reflection, rather than simply by running them trough a standard TestRunner ? Is it because the jar files are uploaded to your server at run-time ?;77804
1905736;2010-01-01 14:28:19.660;1988603;3;In my opinion it would be better to rename the control to toolStripButtonDeselectAllFilters rather than having a control so badly named that you need a comment explaining what it does every time you refer to it.;61974
1905737;2010-01-01 14:28:32.987;1988514;1;I see by the answers there is some confusion here.  Do you want to be able to apply a constant set of multiple classes to an element, or do you want to be able to add more classes to an element that it originally has?;8741
1905739;2010-01-01 14:28:36.963;1988676;0;Yes, that's a good solution. The reason I did not do it this way was that I wanted my control to look *exactly* like a regular combobox (which, considering Mark Byers' answer to this question, is actually not a good idea). However, this didn't seem possible because the drop-down button of a `ComboBox` does not look the same as a normal `Button`.;240733
1905740;2010-01-01 14:28:58.913;1988714;0;You make a good point in general. However, trees are slightly different to sequences in that they contain greater structure - a tree cannot simply be represent by a sequence (unless you specifically know it is a binary/ternary/etc. tree). Might be able to adapt the algorithm easily enough however...;44389
1905743;2010-01-01 14:30:33.030;864544;0;@Mark: Thanks for pointing that out. Post is updated.;44389
1905745;2010-01-01 14:30:56.050;1988631;0;no. i am specifically asking about code here, not anything not-related to programming.;111731
1905746;2010-01-01 14:30:56.660;1987651;0;Thanks Ross. We currently use SVN, and we have a very small development team, so I want something that is easy to use and maintain. I'm wondering if both of these are more than we need. Do you know if very small teams (2 to 4 developers)  use these apps?;NULL
1905747;2010-01-01 14:31:58.983;1988087;0;Regarding using Photoshop: Raster images don't scale very well when the UI scale factor changes. This *currently* doesn't happen, but Apple's been hinting for a few OS versions that that will change someday. I predict that using a vector editor, or drawing in code, or both (Opacity can export an image as Quartz drawing code) will pay off.;30461
1905748;2010-01-01 14:32:47.827;1984994;0;"they're listed in View -> Pending Changes as ""new"", ""new"" and ""added"" are different things, but they behave the same when committing in Ankh";5555
